movie_id,title,overview,vote_average,poster_path,genres,director,actors,vader_sentiment
1630264,A Special Memory,"The illness challenges the couple's love in a way they never anticipated, shifting the narrative from a sweet romance to an emotional journey.",0.0,/1ucCvNfCUlhacBZseLik4IWg797.jpg,Romance|Drama,Jerry Lopez Sineneng,Carlo Aquino|Bela Padilla|Joel Torre|Lotlot De Leon|Jaime Fabregas,0.875
1124620,The Monkey,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",5.988,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,Horror|Comedy,Osgood Perkins,Theo James|Tatiana Maslany|Christian Convery|Colin O'Brien|Adam Scott,-0.8442
1233069,Exterritorial,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy.",6.61,/micQGmD3K7Ni0wzyaSgBKGxrFWn.jpg,Thriller|Action,Christian Zübert,Jeanne Goursaud|Dougray Scott|Lera Abova|Emanuel Fellmer|Annabelle Mandeng,-0.5267
1430820,At Work,A successful photographer gives up everything to devote himself to writing and discovers poverty.,6.5,/iqeF5Yr65hPlEJojJGESjVclf6h.jpg,Drama,Valérie Donzelli,Bastien Bouillon|Virginie Ledoyen|André Marcon|Valérie Donzelli|Marie Rivière,0.4404
1251900,The Shrine,"Yu-mi and her friends are staying in a small Japanese town. When Hee-jung doesn't return home for dinner, they decide to visit the shrine from her painting. Strange occurrences startle them as they explore the shrine, even some end up injuring themselves. Yu-mi senses a sinister presence lurking within. She knows the right person for this, her old shaman friend named Myung-jin. Leaving the past behind with Yu-mi, he joins Pastor Han-ju, a spiritual leader of the town. Their mysterious cooperation to keep everyone safe is about to begin.",0.0,/grq3eAFw6D0iFB1xfBA9GPbNjeD.jpg,Horror|Mystery,Kazuyoshi Kumakiri,Kim Jae-joong|Kong Seong-ha|Ko Hoon-jeong|Hina Kino|나현진,0.1779
1094974,Take Cover,A burned-out professional sniper finds himself trapped in an all-glass penthouse by a lethal competitor and must find a way to survive and escape with little to no cover between him and the killer.,6.331,/xNLiMNyFzKTL9PVIEulG55Hei8j.jpg,Action|Thriller,Nick McKinless,Scott Adkins|Jack Parr|Alice Eve|Mădălina Bellariu Ion|Alba De Torrebruna,-0.8369
1422041,La Bola Negra,"Set across three timelines — Republican Spain in 1932, the Civil War in 1937, and contemporary Spain in 2017 — the film follows a constellation of interconnected lives centered on three young men, whose emotional and political echoes gradually reveal themselves.",0.0,/iKv3KYVmLtfSyFvynYLyJWjIru3.jpg,Drama,Javier Ambrossi,Guitarricadelafuente|Miguel Bernardeau|Carlos González|Milo Quifes|Lola Dueñas,-0.5106
1712586,Sia: Nostalgic for the Present,"A bold experience that challenges the genre that trades pop poetry for pure art. Impressive voices, impressive choreography and iconic performances, captured cinematically and sounded by an unparalleled catalog of hits.",0.0,/tJrqV5b12HbpNNDrA7Trc5mErGJ.jpg,Documentary|Music,Daniel Askill,Sia|Maddie Ziegler|Nick Lanzisera|Stephanie Mincone|Wyatt Rocker,0.8591
1510745,Bodycam,"A call to a quiet suburban home unleashes unthinkable carnage when two officers mistakenly shoot a man and his infant child, spiraling the tragedy into a fierce, unrelenting fall into the unknown.",5.529,/xFpBNcG3Dlr8mYF5Kz9Tizs3Pxn.jpg,Horror,Brandon Christensen,Jaime M. Callica|Sean Rogerson|Catherine Lough Haggquist|Angel Prater|Keegan Connor Tracy,-0.8402
1339485,The Killer Goldfish,"A paranormal investigator is caught up in an unusual criminal revenge case – the guilty one is always a goldfish. One death follows another, always different and very violent. The causes lie far back in human history.",6.0,/2LTiJGQBOuxhIr9v7I935wNCPfM.jpg,Horror|Comedy,Yukihiko Tsutsumi,Erika Oka|Yuki Kaji|Yosuke Kubozuka|Yosuke Ito|Kanon Fujishima,-0.9565
1384113,Mr. Shota's Last Business Trip,"Shota, a machinist who dedicated his life to his work, prepares for his final business trip to Korea before retiring. Meanwhile, Daesung heads to Japan to win back his ex-girlfriend. The two men happen to meet at a ramen shop on the first day of their journeys. When Shota's resignation letter and Daesung's love letter are swapped, an unexpected story begins.",8.0,/idXaFGRI5A2dYZOCpB9b5nOZTWW.jpg,Drama,Lee Ju-hyoung,Ryohei Otani|Jung Jinyoung|Kazuko Shirakawa|Chika Uchida|Lee Jun-hyeok,0.8689
1376838,A Sad and Beautiful World,"In this sweeping love story that spans three decades of passion, heartbreak, and hope, Nino and Yasmina find themselves drawn together by a magnetic relationship. As they face an impossible choice between love and survival, they must decide if they want to build a family and chart a path to happiness in Lebanon, despite the tragedies ravaging the country.",8.182,/cOJkkfI9SzXxqoPjc3MttsqGsxr.jpg,Romance|Drama|Comedy,Cyril Aris,Mounia Akl|Hasan Akil|Camille Salameh|Julia Kassar|Tino Karam,0.951
1447032,The Favor,"Young-beom and Seon-hee once lived a picture-perfect life. But after a tragic car accident leaves their teenage son unable to walk, they find themselves desperately wishing for a miracle. One day, when Young-beom encounters a mysterious elderly man in the neighborhood, strange miracles begin unfolding at home. Word spreads quickly, and the village turns to the family, hoping to share in their blessings. While the old man seems like their secret savior, the family soon learns that every blessing casts a shadow: this miracle is no gift or favor—it's a curse that threatens to tear their family apart.",5.7,/kbNpCIMYrjB9z5LNBrHasY081gv.jpg,Horror|Thriller|Drama,Shin Joon,Kim Byong-chul|Song Ji-hyo|Jin Yu-chan|Kim Hieora|Kim Seol-jin,0.9136
1277872,Enzo,"Enzo, 16, defies his bourgeois family’s expectations by starting a masonry apprenticeship, a path far removed from the prestigious life they had envisioned for him. In their chic villa in the sun-drenched South of France, tensions simmer as relentless questions and pressures weigh on Enzo’s future and dreams. On the construction sites, however, Vlad, a charismatic Ukrainian colleague, shakes up Enzo’s world and opens the door to unexpected possibilities.",6.6,/cghjz7l78J8S3rr5EkzCrpr3bMS.jpg,Drama,Robin Campillo,Eloy Pohu|Maksym Slivinskyi|Pierfrancesco Favino|Élodie Bouchez|Nathan Japy,0.0
774370,Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",7.439,/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,Family|Comedy|Adventure|Animation|Action,Peter Hastings,Peter Hastings|Pete Davidson|Lil Rel Howery|Isla Fisher|Lucas Hopkins Calderon,0.4118
1710008,Nothing to Lose,"She gave everything to become a mother, so when her young son falls ill, Jada will stop at  nothing to find a donor and save him — no matter the cost.",0.0,/3SKN8QZptMm8KfCCQtEmyh1Zkgz.jpg,Drama|Action,Nawell Madani,Nawell Madani|Guillaume Gouix|Nicolas Briançon|David Salles|Aissatou Diallo Sagna,-0.4404
1381151,Holy Days,"When young Brian discovers plans to close a convent of delightfully eccentric nuns, he sets off with them on a wild road trip across New Zealand to save their home.",6.3,/bQuH4CVkdKoHtOksYu8q4g3nsNa.jpg,Adventure|Comedy|Drama,Nathalie Boltt,Elijah Tamati|Judy Davis|Miriam Margolyes|Jacki Weaver|Jonny Brugh,0.7845
1630423,My Dearest Assassin,"Hunted for her rare blood type, a caged woman vows to fight alongside the assassin she loves to protect their future when an old enemy resurfaces.",8.602,/ul4dQcA68mtSx8J56N5gEcaCCtP.jpg,Action|Drama|Romance,Taweewat Wantha,Pimchanok Luevisadpaibul|Thanapob Leeratanakachorn|Sivakorn Adulsuttikul|Chartayodom Hiranyatithi|Theerachai Wimolchaireuk,0.0516
1437696,Fatherland,"In 1949, German writer Thomas Mann and his daughter Erika embark on a road trip across a Germany in ruins, from US-dominated Frankfurt to Soviet-controlled Weimar.",7.0,/oNejN1l69nBF8LdQwy5FkAQZT44.jpg,Drama|History,Paweł Pawlikowski,Sandra Hüller|Hanns Zischler|August Diehl|Anna Madeley|Devid Striesow,-0.4404
1146058,The Pout-Pout Fish,"Living on a rundown shipwreck, Mr. Fish one day discovers a hyperactive young sea dragon Pip – who had mistaken his home for a junkyard – pilfering his belongings. The heated argument that ensues leaves both their houses in ruin. But there is hope! Embarking on a seemingly impossible quest in search of the mythical 'Shimmer' to grant them a wish, there’s only one problem: someone else is on the hunt...",5.5,/fcDXgGL14qL46It1XOozEjX5Jws.jpg,Animation|Family|Adventure|Comedy,Ricard Cussó,Nick Offerman|Nina Oyama|Miranda Otto|Amy Sedaris|Jordin Sparks,0.5411
1359916,5 Centimeters per Second,"Spring 1991. Takaki and Akari meet in elementary school and continue to exchange letters even after she moves away. They make a final promise to each other to meet again. It is now 2008. They live their respective lives, paths never crossing. Enduring memories and a premonition of that promised day. Even now, their words from that day drift quietly, transcending time and distance. An ephemeral story of a promised reunion with someone precious.",7.8,/wjLrVkmeZLk8iw1grULvoQgRG4u.jpg,Drama|Romance,Yoshiyuki Okuyama,Hokuto Matsumura|Mitsuki Takahata|Yuzu Aoki|Nana Mori|Mai Kiryu,0.9153
19995,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",7.607,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,Science Fiction|Action|Adventure,James Cameron,Sam Worthington|Zoe Saldaña|Sigourney Weaver|Stephen Lang|Michelle Rodriguez,-0.3612
1620034,"Marty, Life Is Short","Martin Short looks back on a life fueled by joy in this documentary with classic clips, fresh interviews and star-studded, never-before-seen home movies.",8.065,/5u8r3iMUVeVejv8G2PrRvlTbogC.jpg,Documentary,Lawrence Kasdan,Martin Short|Lawrence Kasdan|Steve Martin|Andrea Martin|Ron Howard,0.7269
1195506,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",6.784,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,Action|Comedy|Thriller,Dan Berk,Jack Quaid|Amber Midthunder|Ray Nicholson|Betty Gabriel|Matt Walsh,-0.4019
1372604,36-24-36,"Having insecurities of being a plus sized person, Sayra an aspiring event planner falls in love with Tahsir. Sooner the story flows, Sayra confronts her past trauma and her esteems falls at stake. She resolute with self-love, respect and her acceptance towards the society challenging the perception of beauty.",5.0,/vq8xrYb6AcAxT4i3MdqtKaZIipZ.jpg,Romance|Comedy,Rezaur Rahman,Kaarina Kaisar|Prarthana Fardin Dighi|Sayed Zaman Shawon|Golam Kibria Tanvir|Abu Hurayra Tanvir,0.8834
549509,The Brutalist,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",6.952,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,Drama,Brady Corbet,Adrien Brody|Felicity Jones|Guy Pearce|Joe Alwyn|Raffey Cassidy,0.8126
1427838,The Holy Grill,"At a tennis club in rural Germany, preparations for the summer party are led by Heribert. When a separate grill is suggested for Erol, the club's only Muslim member, tensions flare. What begins as a simple discussion quickly turns into a debate about societal and personal conflicts, threatening to tear the club apart.",6.7,/vZqnXMNzEsHi1YYbuM4QNtc1bEV.jpg,Comedy|Drama,Marcus H. Rosenmüller,Hape Kerkeling|Christoph Maria Herbst|Fahri Yardım|Anja Knauer|Friedrich Mücke,-0.7184
1421153,Living the Land,"With both parents working far away, ten-year-old Chuang is being raised by extended family in his home village, where thousands of years of rural tradition collide with the socio-economic changes of China in the early 1990s.",6.8,/u2U7fOk4886MVx1CYh8VHN3xOxC.jpg,Drama|Comedy,Huo Meng,Wang Shang|Zhang Chuwen|Zhang Yanrong|Zhang Caixia|Cao Lingzhi,-0.0772
1205229,Night of the Zoopocalypse,A wolf and mountain lion team up when a meteor unleashes a virus turning zoo animals into zombies. They join forces with other survivors to rescue the zoo and stop the deranged mutant leader from spreading the virus.,6.6,/nCejOVZcOxKS27nnbh28NKXOdXF.jpg,Animation|Comedy|Horror|Adventure|Science Fiction|Family,Ricardo Curtis,Gabriella Kosmidis|David Harbour|Pierre Simpson|Paul Sun-Hyung Lee|Scott Thompson,0.5106
1720684,Tales of the Bizarre: 2026 Summer Special,"The 2026 summer special of Fuji TV’s long-running anthology series presents four new strange tales. A veteran detective investigates a crime scene where evidence and bodies seem to vanish. A woman clearing her late mother’s apartment finds the past refusing to be thrown away. A young girl uses a mysterious costume to become an adult man. And a 26-year-old man discovers that his mother has been listed for auction online. Each story leads ordinary people into a surreal, unsettling world.",6.0,/HKfgkKFYLOCadKxuT5La9h7w0K.jpg,Fantasy|Thriller,Kaede Kamiya,Tamori|Takaya Kamikawa|Yo Takahashi|Kouhei Higuchi|Shuri,-0.6486
1369661,My Father's Scent,"Over the course of one long night, a father and his son each discover many secrets about the other, and together they try to overcome all the differences of the past and move forward.",5.7,/hHBlZn0BCesJ6zN68koxOpncwnC.jpg,Drama|Thriller,Mohamed Siam,Ahmed Malek|Kamel El Basha|Mayan ElSayed|Donia Maher|Abed Anany,0.0
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",8.532,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,Action|Crime|Thriller,Christopher Nolan,Christian Bale|Heath Ledger|Aaron Eckhart|Michael Caine|Maggie Gyllenhaal,-0.9607
1480025,How to Lose a Popularity Contest,"A rebellious student and a perfectionist overachiever form an unlikely alliance in their race for student body president, discovering unexpected feelings along the way.",6.1,/9lmyPaz7yTabWW2yiAkw952CvRQ.jpg,Romance|Comedy,Stephen S. Campanelli,Chase Hudson|Sara Waisglass|Lillian Doucet-Roche|Graham Verchere|Ecstasia Sanders,0.0772
1480382,The Voice of Hind Rajab,"January 29, 2024. Red Crescent volunteers receive an emergency call. A five-year old girl is trapped in a car under fire in Gaza, pleading for rescue. While trying to keep her on the line, they do everything they can to get an ambulance to her. Her name was Hind Rajab.",8.063,/q7M8kQB46T11vmDMD6E239jsqTz.jpg,Drama|History,Kaouther Ben Hania,Hind Rajab|Motaz Malhees|Saja Kilani|Amer Hlehel|Clara Khoury,-0.6249
1245084,Undercard,"After abandoning her son, a female boxing trainer rises from the ashes to coach him in the biggest fight of his career.",8.0,/5QRH0zH0rCYHuEkwz5vAVORfSji.jpg,Drama,Tamika Miller,Wanda Sykes|Bentley Green|Berto Colon|Danny Pardo|Arischa Conner,-0.6369
1472951,Infiltrate,"In a city overrun by crime, government Agent Lily Chen is forced to choose between her duty and her family when her husband is kidnapped, and she’s blackmailed into assassinating high-level criminals to save him. As she delves deeper into the criminal underworld, Lily’s relentless pursuit of justice unravels a web of corruption, leading to a final, life-altering decision that will change her world forever.",5.7,/8Cw8GF9wG63kF8pRRXwOx2kXGt.jpg,Action|Thriller,James Mark,Orphée Ladouceur-Nguyen|Alain Moussi|Tim Rozon|Finn McCager Higgins|Lisa Berry,-0.7783
877817,Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",6.549,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,Crime|Comedy,Jon Watts,George Clooney|Brad Pitt|Austin Abrams|Amy Ryan|Poorna Jagannathan,-0.7579
1596260,Night Nurse,"As a series of perverse scam calls unsettles an idyllic retirement community, a starry-eyed nurse becomes entangled with her mysterious patient.",0.0,/ijZE5bT0FK638p4FtLozd9SFFKQ.jpg,Drama|Thriller,Georgia Bernstein,Cemre Paksoy|Bruce McKenzie|Eléonore Hendricks|Colleen Rose Trundy|Mimi Rogers,-0.7579
592831,Megalopolis,"In a futuristic New York known as New Rome, visionary architect Cesar Catilina dreams of building ""Megalopolis,"" a utopian city that redefines society’s limits. Opposing him is the corrupt Mayor Franklyn Cicero, who clings to power and profit. Between them stands Julia, the mayor’s daughter, whose love for Cesar forces her to choose between loyalty, ambition, and the fate of humanity.",5.186,/8Sok3HNA3r1GHnK2lCytHyBz1A.jpg,Science Fiction|Drama|Fantasy,Francis Ford Coppola,Adam Driver|Giancarlo Esposito|Nathalie Emmanuel|Aubrey Plaza|Shia LaBeouf,0.9493
1653453,"Love, Again","Caroline and Henry's 30-year marriage faces upheaval when he's diagnosed with early-onset Alzheimer's. As Henry's memory deteriorates, Caroline finds comfort in friendship with Leo while coping with losing her partner.",9.5,/rGjxRL8HVhYkjpaxZX0MZchGqPR.jpg,TV Movie|Drama,David I. Strasser,Valerie Bertinelli|Henry Czerny|Eric McCormack|Max Lloyd-Jones|Mackenzie Cardwell,0.4215
1083420,Adulthood,"The lives of two siblings are completely upended when they discover a dead body, long buried in their parent’s basement, sending them down a rabbit hole of crime and murder.",5.932,/a40Gi0Zq4Ecqu3obmOp6TSgEne1.jpg,Comedy|Crime|Mystery,Alex Winter,Josh Gad|Kaya Scodelario|Anthony Carrigan|Billie Lourd|Ingunn Omholt,-0.926
1126097,Charlie Harper,"The journey of a young woman, Harper, and a young man, Charlie, as they meet, leave their respective homes, and attempt to build a life together in a new city. As the driven and ambitious Harper works to build a career as a chef, and the brilliant-yet-stuck Charlie struggles to get himself on track, their relationship faces growing challenges.",0.0,/jvAhbwqkbqexBacuu66NSixvAj7.jpg,Romance|Drama,Tom Dean,Emilia Jones|Nick Robinson|Nicholas Cirillo|Ja'Quan Monroe-Henderson|Sebastian Delascasas,0.6369
1721422,Inès Reg : On est toujours ensemble,,0.0,/8NQjhTvz8DOmKi0R6SviV8rKOIZ.jpg,Comedy,Clément Chabault,Inès Reg,0.0
1351705,Miss Mermaid,"Freshly divorced, Fanny, a thirty-something from Fécamp, has nothing left of her marriage but a sky-blue sofa, debts she refuses to pay, and an absolute determination never to 'start her life' with a man again. Despite her burning need for freedom, this cleaning lady finds herself stuck back at her parents' house.  That is, until the day she crosses paths with Anemone, a professional mermaid passing through the region. She decides to take the plunge and dive into the world of mermaiding.",6.0,/mHOdJ7cKrASZvGli7GaXbDUSOdd.jpg,Comedy|Drama,Pauline Brunner,Aloïse Sauvage|Thomas VDB|Alison Wheeler|Annie Mercier|Pierre Philippe,0.8047
1694547,[FC2-PPV 4594806]【個撮109】完全顔出し20歳の超スジパイパン 初撮りで逆さくぱぁ野外露出とイッたらフェラで16回イキ 連続中出し後はお掃除フェラから再挿入で大量逆流 期間限定4000pt→2000pt,,0.0,,,Unknown,,0.0
1327690,One Mile: Chapter Two,"Former special forces operative Danny is forced back onto a remote island when a violent, secretive community takes revenge by abducting his daughter Alex, launching a relentless hunt against enemies prepared for his every move.",6.9,/3sjc9qXXmQoUWKQ3qIjS1nZaUJy.jpg,Action|Crime,Adam Davidson,Ryan Phillippe|Amélie Hoeferle|Sara Canning|Sage Linder|Beverley Elliott,-0.8658
1517206,Bouchra,"Wrestling with writer’s block for her first film, Bouchra, a queer Moroccan jackal living in NYC, starts having difficult yet overdue phone calls with her mother in Casablanca that begin influencing the project. Balancing the precarity of working as an artist, the rift in her cultural identity and an array of romantic interests, Bouchra’s emotional reckoning becomes her path to expression.",6.0,/thPiuhUxUcDy0PkadWrlYiPl8CL.jpg,Animation|Drama,Orian Barki,Meriem Bennani|Orian Barki|Fayçal Azizi|Ariana Faye Allensworth|Hassan Hamdani,-0.0258
1575438,Finnegan's Foursome,"Two middle aged brothers and their respective sons travel to Ireland to play the Finnegan Family's annual golf outing, where they distribute the ashes of the family patriarch",9.0,/bmFdsOFHipMvqult9MNnUhrwaFS.jpg,Comedy|Drama,Edward Burns,Naoimh Whelton|Monica McCarthy|Brigid Leahy|Callum Maxwell|Imogen Doel,0.6369
1668574,A Very Unlikely Goalkeeper,"Martín, a humble teenager with extraordinary talent as a goalkeeper, dreams of becoming a professional footballer. Facing rejection and bullying for his singular way of seeing the world, he must rely on his eccentric neighborhood friends to navigate his challenges and seize the one chance he has to turn his dream into reality.",0.0,/2qIny8wROLKOEe89YHJgkMHiBxA.jpg,Drama,Mike R. Ortiz,Danilo Guardiola Escobar|Diego Sebastian Chantres|Gustavo Bárcena Gutiérrez|Ana Isabel Martínez|Isabela Juarez Mendez,0.5423
1693346,Apple Music Live: Lady Gaga MAYHEM Requiem,"For Apple Music Live, Gaga presents MAYHEM Requiem, a celebration and musical reimagining of MAYHEM.",8.3,/5qJgfeZRcz6EOi6zUb9tpSlmDni.jpg,Music,Morningview,Lady Gaga,0.0
1087891,The Amateur,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",6.936,/SNEoUInCa5fAgwuEBMIMBGvkkh.jpg,Thriller|Action,James Hawes,Rami Malek|Holt McCallany|Danny Sapani|Rachel Brosnahan|Michael Stuhlbarg,-0.7845
1571891,Nobody Loves Kay,"Kay, a high school gamer, loses his best friend to become a pro. After a setback, he rises again and meets his rival in the Mobile Legends world finals.",6.5,/fISMHOSeF06WE9HnIJv88m8B9XR.jpg,Drama,Bernardus Raka,Bima Azriel|Aurora Ribero|Rey Bong|Joshia Frederico|Elly D. Luthan,0.7269
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",8.051,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,Science Fiction|Action|Adventure,Joss Whedon,Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson,-0.6696
1719894,Unconnected,"Sylvia Vanguard is a woman who seems to have it all: Money, success, and a good man. But now that she has reached her pinnacle, she's ready to take on the one thing that she has sacrificed to achieve her goals- motherhood. After being denied by her longtime boyfriend, she decides to move forward alone with using unconventional methods to have a child, and ends up getting way more than she bargained for.",0.0,/zTdamL46xHJXipmoHlx0GUxuE9r.jpg,Romance|Drama,Janaya Black,Krystal Lanae Hill|Sydni Janee'|Deborah Chenault-Green|Marques Buford|Joseph Phillips Jr,0.2023
1496884,The Game of Sisyphus,"Jee-eun, a true romantic, is convinced that her love is real. One day, she notices a small mole on her boyfriend's face. As the mole mysteriously grows, it begins to bother her. Then, a new man appears, shaking up Jee-eun's entire world.",5.0,/uBmIO5Rr2ujoQePIrZgOQRB9azq.jpg,Romance|Comedy,Kim Chae-hyun,Son Jeong-eun|Jang Yo-hoon|Park Min-seok,0.8519
1300116,Fall for Me,"Lilli is suspicious of her sister's new fiance, but when an attractive stranger enters her life, she's suddenly distracted by the thralls of desire.",6.121,/mduZ3YRKele4rHhrse7b7B3d44b.jpg,Romance|Thriller,Sherry Hormann,Svenja Jung|Theo Trebs|Tijan Marei|Antje Traue|Thomas Kretschmann,0.5499
1356670,Late Shift,"Dedicated nurse Floria navigates the relentless pace of her hospital’s understaffed surgical ward with humanity and warmth. As her overnight shift intensifies, she is pushed to the brink in a race against time.",7.852,/2X2FZIYdXYNwDbStJhgeoVn0pWH.jpg,Drama,Petra Biondina Volpe,Leonie Benesch|Alireza Bayram|Jürg Plüss|Jasmin Mattei|Lale Yavaş,0.7351
1175842,Momo,"Momo is a young orphan girl who lives in the ruins of an old Roman amphitheater and becomes friends with everybody in the neighborhood. But when a powerful international corporation starts stealing everybody’s time, nobody has any time left for her, let alone their friends or families. Momo, together with Master Hora, the custodian of time, are the only ones who can go up against the time thieves before all is lost forever.",7.3,/eUZyHEjZEzTlrGue2qkRaGNFaxo.jpg,Family|Fantasy|Adventure|Drama,Christian Ditter,Alexa Goodall|Martin Freeman|Laura Haddock|Araloyin Oshunremi|David Schütter,-0.7906
1356670,Late Shift,"Dedicated nurse Floria navigates the relentless pace of her hospital’s understaffed surgical ward with humanity and warmth. As her overnight shift intensifies, she is pushed to the brink in a race against time.",7.852,/2X2FZIYdXYNwDbStJhgeoVn0pWH.jpg,Drama,Petra Biondina Volpe,Leonie Benesch|Alireza Bayram|Jürg Plüss|Jasmin Mattei|Lale Yavaş,0.7351
1175842,Momo,"Momo is a young orphan girl who lives in the ruins of an old Roman amphitheater and becomes friends with everybody in the neighborhood. But when a powerful international corporation starts stealing everybody’s time, nobody has any time left for her, let alone their friends or families. Momo, together with Master Hora, the custodian of time, are the only ones who can go up against the time thieves before all is lost forever.",7.3,/eUZyHEjZEzTlrGue2qkRaGNFaxo.jpg,Family|Fantasy|Adventure|Drama,Christian Ditter,Alexa Goodall|Martin Freeman|Laura Haddock|Araloyin Oshunremi|David Schütter,-0.7906
1679791,M4M: Motive for Murder,"Hyderabad is on edge as a serial killer stages murders as famous paintings. ACP Krishna and journalist Radha investigate, uncovering links to a student and a principal, racing to stop the next planned killing.",0.0,/FcoRfDLRwiAcNCd5SmeDIIeea7.jpg,Crime|Mystery|Thriller,Mohan Vadlapatla,Jo Sharma|Sambeet Acharya|Subhalekha Sudhakar|Geetha Bhascker|Satya Krishna,-0.9423
1379963,Tell Me Softly,"Kamila has everything under control: studies, social life, her image... Everything except the unexpected return of her neighbors, the Di Bianco brothers, after seven years of absence. Thiago stole her first kiss, and Taylor was her best friend, but now their return will turn Kami's world upside down. Can the three overcome the past that binds them? Or will everything explode into pieces once again?",6.3,/6Z37lW0JfLdeFcgH9yaTyg6B9A6.jpg,Romance|Drama,Denis Rovira van Boekholt,Alícia Falcó|Fernando Lindez|Diego Vidales|Jan Buxaderas|Eve Ryan,0.7149
1249589,Game of Identity,"The story tells the story of Liu Quan Long, a lowly born and independent struggling young man who got the opportunity to exchange his life with a boy from another class in a famous university. Unexpectedly, what was waiting for him was a thrilling game.  Liu Quan Long is an impoverished young man who can't afford to go to university but has a great talent. Before meeting Chen Lun, he was an Internet cafe administrator outside the university who would never be noticed.  Chen Lun has a distinguished family and studied at an elite university just across the street from an internet cafe, but he had no intention of going to school. In order to cope with his parents abroad, he offered Liu Quan Long an invitation to the game of ""identity exchange"" and asked Liu Quan Long to replace him.",4.75,/9hXg73Gosne5bLHbo23Bh0oGR1R.jpg,Mystery|Crime,Cheng Liang,Peng Yuchang|Ding Yuxi|Heliao Lüyun|Rebecca Li|Deng Enxi,0.8442
557,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",7.333,/kjdJntyBeEvqm9w97QGBdxPptzj.jpg,Action|Science Fiction,Sam Raimi,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson,0.7269
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",7.811,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,Animation|Family|Comedy,Lee Unkrich,Tom Hanks|Tim Allen|Joan Cusack|Don Rickles|Wallace Shawn,0.119
1107325,Witchboard,"A cursed Witchboard awakens dark forces, dragging a young couple into a deadly game of possession, deception, and supernatural terror in New Orleans.",5.8,/8RcN5FHkJVNJdOaL6WtTePU7CyF.jpg,Horror,Chuck Russell,Madison Iseman|Aaron Dominguez|Mel Jarnson|Charlie Tahan|Antonia Desplat,-0.743
1213243,Toxic,"Set in a bygone era, this gripping tale unfolds in the coastal paradise of Goa, wherea powerful drug cartel pulls the strings behind a facade of sun-soaked beaches and vibrant culture.",0.0,/fJBAfLiNfovSAb6KjkIndpF3Sm7.jpg,Action|Thriller,Geethu Mohandas,Yash|Kiara Advani|Huma Qureshi|Nayanthara|Tara Sutaria,0.886
1716822,WWE Night of Champions 2026 - Countdown,,6.75,/sxbN5sD3vF94hwb62KrGjNbQF9b.jpg,Action,Unknown,,0.0
